Timestamp,P1_SPU,F1_Lmin,F2_Lmin,P2_SPU,Label
2026-05-04 23:19:57,1.04,2.8,2.67,-0.62,0
2026-05-04 23:19:59,1.14,2.8,2.67,-0.79,0
2026-05-04 23:20:01,0.61,2.8,2.8,-1.03,0
2026-05-04 23:20:03,2.76,2.8,2.67,0.59,0
2026-05-04 23:20:05,0.88,2.8,2.67,-0.96,0
2026-05-04 23:20:07,2.1,2.8,2.53,-0.09,0
2026-05-04 23:20:09,1.34,2.8,2.67,-0.75,0
2026-05-04 23:20:11,1.66,2.8,2.67,-0.95,0
2026-05-04 23:20:13,0.78,2.8,2.67,-0.75,0
2026-05-04 23:20:15,0.77,2.8,2.67,-1.01,0
2026-05-04 23:20:17,1.24,2.8,2.67,-0.86,0
2026-05-04 23:20:19,1.17,2.93,2.67,-1.22,0
2026-05-04 23:20:21,1.17,2.8,2.67,-0.77,0
2026-05-04 23:20:23,1.07,2.67,2.67,-1.02,0
2026-05-04 23:20:25,1.09,2.8,2.67,-0.64,0
2026-05-04 23:20:27,0.97,2.8,2.67,-0.98,0
2026-05-04 23:20:29,1.31,2.8,2.67,-1.35,0
2026-05-04 23:20:31,0.98,2.8,2.67,-0.97,0
2026-05-04 23:20:33,2.7,2.8,2.67,0.34,0
2026-05-04 23:20:35,1.0,2.8,2.67,-1.34,0
2026-05-04 23:20:37,2.32,2.93,2.8,-0.27,0
2026-05-04 23:20:39,0.94,2.8,2.53,-1.07,0
2026-05-04 23:20:41,1.86,2.8,2.67,-0.29,0
2026-05-04 23:20:43,1.08,2.67,2.67,-1.02,0
2026-05-04 23:20:45,0.6,2.8,2.53,-0.83,0
2026-05-04 23:20:47,0.56,2.8,2.67,-0.61,0
2026-05-04 23:20:49,1.15,2.67,2.67,-1.24,0
2026-05-04 23:20:51,1.06,2.8,2.67,-0.98,0
2026-05-04 23:20:53,1.19,2.8,2.67,-0.73,0
2026-05-04 23:20:55,0.84,2.8,2.67,-0.9,0
2026-05-04 23:20:57,0.86,2.8,2.53,-1.1,0
2026-05-04 23:20:59,0.45,2.8,2.67,-0.76,0
2026-05-04 23:21:01,2.87,2.8,2.67,0.55,0
2026-05-04 23:21:03,0.72,2.8,2.67,-1.26,0
2026-05-04 23:21:05,0.89,2.93,2.53,-1.51,0
2026-05-04 23:21:07,1.86,2.8,2.67,0.11,0
2026-05-04 23:21:09,1.01,2.8,2.67,-1.01,0
2026-05-04 23:21:11,1.67,2.8,2.67,-0.33,0
2026-05-04 23:21:13,0.91,2.8,2.67,-1.1,0
2026-05-04 23:21:15,1.0,2.8,2.67,-0.87,0
2026-05-04 23:21:17,0.4,3.2,2.0,-1.25,1
2026-05-04 23:21:19,0.33,3.07,2.27,-0.81,1
2026-05-04 23:21:21,0.65,3.07,2.27,-1.39,1
2026-05-04 23:21:23,0.77,2.93,2.4,-1.04,1
2026-05-04 23:21:25,0.71,2.93,2.4,-1.28,1
2026-05-04 23:21:27,1.08,2.93,2.53,-0.91,1
2026-05-04 23:21:29,0.98,2.93,2.53,-0.73,1
2026-05-04 23:21:31,1.05,2.93,2.53,-1.22,1
2026-05-04 23:21:33,0.77,2.93,2.53,-0.7,1
2026-05-04 23:21:35,1.07,2.93,2.53,-0.93,1
2026-05-04 23:21:37,2.51,2.93,2.53,0.36,1
2026-05-04 23:21:39,0.38,2.8,2.53,-1.02,1
2026-05-04 23:21:41,1.59,2.93,2.53,-0.51,1
2026-05-04 23:21:43,0.56,2.93,2.53,-1.01,1
2026-05-04 23:21:45,0.98,2.93,2.4,-0.06,1
2026-05-04 23:21:47,0.55,2.93,2.53,-0.45,1
2026-05-04 23:21:49,0.87,2.93,2.4,-0.46,1
2026-05-04 23:21:51,0.63,2.93,2.4,-1.2,1
2026-05-04 23:21:53,0.72,2.93,2.4,-1.18,1
2026-05-04 23:21:55,0.7,2.93,2.53,-0.86,1
2026-05-04 23:21:57,0.63,2.93,2.53,-0.96,1
2026-05-04 23:21:59,0.46,2.93,2.53,-0.84,1
2026-05-04 23:22:01,2.47,2.8,2.53,0.36,1
2026-05-04 23:22:03,2.5,2.93,2.53,0.51,1
2026-05-04 23:22:05,0.45,2.93,2.4,-0.82,1
2026-05-04 23:22:07,2.24,2.93,2.4,0.19,1
2026-05-04 23:22:09,0.86,2.8,2.53,-1.42,1
2026-05-04 23:22:11,1.7,2.93,2.53,-0.11,1
2026-05-04 23:22:13,0.66,2.93,2.53,-0.76,1
2026-05-04 23:22:15,0.82,2.93,2.4,-1.12,1
2026-05-04 23:22:17,0.95,2.93,2.4,-0.84,1
2026-05-04 23:22:19,0.69,2.8,2.53,-1.41,1
2026-05-04 23:22:21,2.69,2.93,2.53,0.33,1
2026-05-04 23:22:23,0.61,2.93,2.4,-1.05,1
2026-05-04 23:22:25,0.88,2.93,2.4,-1.2,1
2026-05-04 23:22:27,0.66,2.93,2.4,-1.08,1
2026-05-04 23:22:29,0.96,2.8,2.53,-1.0,1
2026-05-04 23:22:31,1.24,2.93,2.4,-1.2,1
2026-05-04 23:22:33,0.91,2.93,2.4,-1.09,1
2026-05-04 23:22:35,0.49,2.8,2.4,-0.94,1
2026-05-04 23:22:37,0.27,2.93,2.4,-1.11,1
2026-05-04 23:22:39,1.25,2.93,2.53,-0.8,1
2026-05-04 23:22:41,2.08,2.93,2.53,-0.59,1
2026-05-04 23:22:43,0.91,2.8,2.53,-1.14,1
2026-05-04 23:22:45,1.21,2.93,2.53,-0.43,1
2026-05-04 23:22:47,1.08,2.93,2.53,-0.76,1
2026-05-04 23:22:49,0.43,2.93,2.53,-1.31,1
2026-05-04 23:22:51,0.7,2.93,2.53,-0.96,1
2026-05-04 23:22:53,0.39,2.93,2.4,-1.1,1
2026-05-04 23:22:55,0.96,2.93,2.53,-0.95,1
2026-05-04 23:22:57,0.86,2.93,2.53,-1.25,1
2026-05-04 23:22:59,1.1,2.93,2.53,-1.21,1
2026-05-04 23:23:01,2.39,2.93,2.53,0.32,1
2026-05-04 23:23:03,2.57,2.93,2.53,0.17,1
2026-05-04 23:23:06,2.1,2.93,2.4,0.41,1
2026-05-04 23:23:08,2.56,2.93,2.4,-0.39,1
2026-05-04 23:23:10,2.66,2.8,2.4,0.1,1
2026-05-04 23:23:12,1.45,2.93,2.4,-0.12,1
2026-05-04 23:23:14,2.39,2.93,2.4,0.57,1
2026-05-04 23:23:16,0.91,2.93,2.4,-0.94,1
2026-05-04 23:23:18,0.43,2.93,2.4,-0.9,1
2026-05-04 23:23:20,0.63,2.93,2.4,-1.44,1
2026-05-04 23:23:22,2.4,2.93,2.4,-0.05,1
2026-05-04 23:23:24,0.78,2.93,2.4,-1.25,1
2026-05-04 23:23:26,1.83,2.93,2.4,0.52,1
2026-05-04 23:23:28,1.91,2.93,2.4,0.23,1
2026-05-04 23:23:30,2.3,2.93,2.53,0.57,1
2026-05-04 23:23:32,2.51,2.93,2.53,0.27,1
2026-05-04 23:23:34,1.91,2.93,2.53,0.36,1
2026-05-04 23:23:36,0.42,2.8,2.53,-1.41,1
2026-05-04 23:23:38,2.06,2.8,2.53,0.21,1
2026-05-04 23:23:40,2.22,2.93,2.53,0.01,1
2026-05-04 23:23:42,1.48,2.8,2.4,-0.07,1
2026-05-04 23:23:44,0.91,2.93,2.4,-0.88,1
2026-05-04 23:23:46,0.77,2.8,2.4,-0.94,1
2026-05-04 23:23:48,0.85,2.93,2.4,-1.01,1
2026-05-04 23:23:50,1.02,2.8,2.4,-0.94,1
2026-05-04 23:23:52,1.41,2.93,2.4,-0.2,1
2026-05-04 23:23:54,0.93,2.93,2.4,-0.66,1
2026-05-04 23:23:56,1.08,2.93,2.53,-0.78,1
2026-05-04 23:23:58,1.39,2.93,2.53,-0.88,1
2026-05-04 23:24:00,1.42,2.93,2.4,-0.59,1
2026-05-04 23:24:02,1.12,2.93,2.4,-0.78,1
2026-05-04 23:24:04,3.03,2.93,2.53,0.47,1
